PredictionDate,CreateDateTime,DBD,DepartureDate,FlightNo,DepartureStation,ArrivalStation,AircraftType,Capacity,ScheduledDepartureTime,ProjectedTotalPax,PredictedBaggageWeight,ReportingDate,MedianPredBaggageWt,Sector,SECTOR_TYPE,MONTH,DAY_WEEK,TIME_BAND,Duration,Delay,ActualTotalPax,ActualBaggageWeight,APE
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG132,COK,BOM,Boeing,189,2025-05-18 16:55:00,175,2423.562255859375,2025-05-17,983.0,COK-BOM,Non-Metro to Metro,May,Sunday,E,Within 3 hour,On Time,152.0,1339.0,0.8099792799547236
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG13,BOM,DXB,Boeing,186,2025-05-18 23:15:00,186,3239.013916015625,2025-05-17,2865.4,BOM-DXB,Metro to International,May,Sunday,G,Within 3 hour,On Time,182.0,3293.0,0.016394194954259034
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG14,DXB,BOM,Boeing,186,2025-05-18 02:15:00,93,1700.630859375,2025-05-17,1639.8636363636363,DXB-BOM,International to Metro,May,Sunday,A,More than 3 hour,Delayed,106.0,2267.0,0.24983199851124835
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG151,DEL,BLR,Boeing,149,2025-05-18 20:20:00,149,1514.83056640625,2025-05-17,1278.225,DEL-BLR,Metro to Metro,May,Sunday,F,Within 3 hour,On Time,137.0,1386.0,0.09295134661345598
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG158,BOM,DEL,Boeing,149,2025-05-18 09:05:00,141,1421.1767578125,2025-05-17,1405.5454545454545,BOM-DEL,Metro to Metro,May,Sunday,C,Within 3 hour,On Time,130.0,935.0,0.5199751420454546
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG158,DEL,GAU,Boeing,149,2025-05-18 12:10:00,149,1491.48828125,2025-05-17,1689.7027027027027,DEL-GAU,Metro to Non-Metro,May,Sunday,D,Within 3 hour,On Time,149.0,1472.0,0.013239321501358696
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG15,AMD,DXB,Boeing,189,2025-05-18 16:35:00,189,3430.785400390625,2025-05-17,3313.4444444444443,AMD-DXB,Metro to International,May,Sunday,E,Within 3 hour,On Time,186.0,3585.0,0.043016624716701535
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG16,DXB,AMD,Boeing,189,2025-05-18 19:25:00,143,2726.417236328125,2025-05-17,2566.488888888889,DXB-AMD,International to Metro,May,Sunday,F,More than 3 hour,Delayed,147.0,3181.0,0.14290561574092267
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG170,DEL,AMD,Boeing,149,2025-05-18 06:00:00,96,1200.2686767578125,2025-05-17,956.0,DEL-AMD,Metro to Metro,May,Sunday,B,Within 3 hour,On Time,122.0,1030.0,0.16530939491049756
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG171,AMD,DEL,Boeing,149,2025-05-18 08:10:00,78,1212.4312744140625,2025-05-17,1339.5454545454545,AMD-DEL,Metro to Metro,May,Sunday,C,Within 3 hour,On Time,149.0,1548.0,0.21677566252321545
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG17,DXB,COK,Boeing,186,2025-05-18 12:10:00,168,3958.092529296875,2025-05-17,3910.3333333333335,DXB-COK,International to Non-Metro,May,Sunday,D,More than 3 hour,Delayed,186.0,4607.0,0.1408525006952735
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG184,DEL,CCU,Boeing,212,2025-05-18 21:45:00,210,1699.936767578125,2025-05-17,1619.7241379310344,DEL-CCU,Metro to Metro,May,Sunday,G,Within 3 hour,On Time,195.0,1429.0,0.1895988576473933
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG185,CCU,DEL,Boeing,212,2025-05-18 06:10:00,181,1325.45703125,2025-05-17,1484.5172413793102,CCU-DEL,Metro to Metro,May,Sunday,B,Within 3 hour,On Time,200.0,1765.0,0.24903284348441926
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG185,DEL,PNQ,Boeing,212,2025-05-18 09:20:00,208,1813.0689697265625,2025-05-17,1485.111111111111,DEL-PNQ,Metro to Metro,May,Sunday,C,Within 3 hour,On Time,201.0,2176.0,0.16678815729477825
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG18,COK,DXB,Boeing,186,2025-05-18 23:15:00,186,3088.518798828125,2025-05-17,3626.8372093023254,COK-DXB,Non-Metro to International,May,Sunday,G,Within 3 hour,On Time,176.0,3432.0,0.10008193507339015
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG196,BOM,GOP,Boeing,186,2025-05-18 15:35:00,164,1419.4488525390625,2025-05-17,1738.439024390244,BOM-GOP,Metro to Non-Metro,May,Sunday,D,Within 3 hour,On Time,178.0,1660.0,0.14491032979574547
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG197,GOP,BOM,Boeing,186,2025-05-18 18:40:00,172,1457.6099853515625,2025-05-17,1382.341463414634,GOP-BOM,Non-Metro to Metro,May,Sunday,E,Within 3 hour,On Time,181.0,1624.0,0.10245690557169797
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG199,IXB,DEL,Boeing,149,2025-05-18 17:05:00,141,1326.0184326171875,2025-05-17,1124.7058823529412,IXB-DEL,Non-Metro to Metro,May,Sunday,E,Within 3 hour,On Time,130.0,1071.0,0.23811244875554388
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG23,IXM,DXB,Boeing,189,2025-05-18 12:00:00,187,3149.66943359375,2025-05-17,2776.5454545454545,IXM-DXB,Non-Metro to International,May,Sunday,D,Within 3 hour,On Time,161.0,3307.0,0.04757501252078924
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG24,DXB,IXM,Boeing,189,2025-05-18 05:00:00,186,4813.37548828125,2025-05-17,3587.688888888889,DXB-IXM,International to Non-Metro,May,Sunday,A,More than 3 hour,Delayed,188.0,4531.0,0.06232078752620834
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG252,BOM,DEL,Boeing,189,2025-05-18 05:55:00,153,1215.7386474609375,2025-05-17,1386.2093023255813,BOM-DEL,Metro to Metro,May,Sunday,B,Within 3 hour,On Time,177.0,1544.0,0.21260450293980732
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG269,DEL,BOM,Boeing,189,2025-05-18 20:30:00,174,1087.3248291015625,2025-05-17,727.3846153846154,DEL-BOM,Metro to Metro,May,Sunday,F,Within 3 hour,On Time,102.0,747.0,0.4555887939779953
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG41,DEL,KTM,Boeing,189,2025-05-18 08:10:00,71,1044.2945556640625,2025-05-17,723.0,DEL-KTM,Metro to International,May,Sunday,C,Within 3 hour,On Time,55.0,413.0,1.5285582461599576
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG42,KTM,DEL,Boeing,189,2025-05-18 10:55:00,144,2977.543212890625,2025-05-17,1675.3333333333333,KTM-DEL,International to Metro,May,Sunday,C,Within 3 hour,Preponed,146.0,1987.0,0.49851193401641924
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG473,DEL,PAT,Q400,78,2025-05-18 19:40:00,74,1000.62548828125,2025-05-17,765.2941176470588,DEL-PAT,Metro to Non-Metro,May,Sunday,F,Within 1.5 hour,On Time,89.0,673.0,0.48681350413261515
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG475,DEL,DBR,Boeing,189,2025-05-18 10:30:00,182,1546.6490478515625,2025-05-17,1420.9302325581396,DEL-DBR,Metro to Non-Metro,May,Sunday,C,Within 3 hour,On Time,191.0,1829.0,0.15437449543380946
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG477,DBR,DEL,Boeing,189,2025-05-18 12:50:00,186,1579.4141845703125,2025-05-17,1478.9512195121952,DBR-DEL,Non-Metro to Metro,May,Sunday,D,Within 3 hour,On Time,179.0,1351.0,0.16907045490030534
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG477,DEL,PNQ,Boeing,189,2025-05-18 15:25:00,179,1577.212646484375,2025-05-17,1619.5777777777778,DEL-PNQ,Metro to Metro,May,Sunday,D,Within 3 hour,On Time,181.0,1450.0,0.08773285964439655
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG478,PAT,DEL,Q400,78,2025-05-18 21:50:00,77,911.1189575195312,2025-05-17,624.5882352941177,PAT-DEL,Non-Metro to Metro,May,Sunday,G,Within 3 hour,On Time,84.0,346.0,1.6332917847385295
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG480,BLR,AMD,Boeing,189,2025-05-18 08:40:00,113,2467.585693359375,0001-01-01,,BLR-AMD,Metro to Metro,May,Sunday,C,Within 3 hour,On Time,137.0,1107.0,1.229074700414973
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG481,AMD,BLR,Boeing,189,2025-05-18 05:55:00,185,3361.427734375,0001-01-01,,AMD-BLR,Metro to Metro,May,Sunday,B,Within 3 hour,On Time,183.0,1867.0,0.8004433499598286
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG502,BOM,IXB,Boeing,186,2025-05-18 16:15:00,128,1592.0111083984375,2025-05-17,1422.1666666666667,BOM-IXB,Metro to Non-Metro,May,Sunday,E,Within 3 hour,On Time,143.0,1387.0,0.147809018311779
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG503,IXB,BOM,Boeing,186,2025-05-18 19:30:00,138,1855.426025390625,2025-05-17,1089.4285714285713,IXB-BOM,Non-Metro to Metro,May,Sunday,F,More than 3 hour,On Time,172.0,1694.0,0.0952928130995425
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG505,BOM,IXB,Boeing,186,2025-05-18 08:00:00,179,1831.56982421875,2025-05-17,1830.6363636363637,BOM-IXB,Metro to Non-Metro,May,Sunday,B,Within 3 hour,On Time,152.0,1577.0,0.16142664820466074
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG506,IXB,BOM,Boeing,186,2025-05-18 11:25:00,163,1393.4862060546875,2025-05-17,1362.8636363636363,IXB-BOM,Non-Metro to Metro,May,Sunday,D,More than 3 hour,On Time,140.0,1312.0,0.06210838876119474
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG507,BOM,VNS,Boeing,189,2025-05-18 20:50:00,168,2198.3193359375,2025-05-17,1441.2,BOM-VNS,Metro to Non-Metro,May,Sunday,F,Within 3 hour,On Time,187.0,1367.0,0.608134115535845
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG508,VNS,BOM,Boeing,189,2025-05-18 23:45:00,178,2002.252685546875,2025-05-17,1332.3333333333333,VNS-BOM,Non-Metro to Metro,May,Sunday,G,Within 3 hour,On Time,181.0,1210.0,0.6547542855759297
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG514,HYD,VNS,Boeing,189,2025-05-18 12:20:00,164,1862.059326171875,2025-05-17,1138.5333333333333,HYD-VNS,Metro to Non-Metro,May,Sunday,D,Within 3 hour,On Time,174.0,1276.0,0.4592941427679271
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG515,VNS,HYD,Boeing,189,2025-05-18 15:05:00,188,2113.79833984375,2025-05-17,1129.1333333333334,VNS-HYD,Non-Metro to Metro,May,Sunday,D,Within 3 hour,On Time,185.0,1383.0,0.5284152854980115
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG516,HYD,DEL,Boeing,189,2025-05-18 17:40:00,182,2006.5567626953125,2025-05-17,1285.8,HYD-DEL,Metro to Metro,May,Sunday,E,Within 3 hour,On Time,175.0,1397.0,0.436332686252908
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG517,DEL,HYD,Boeing,189,2025-05-18 09:15:00,182,2029.837158203125,2025-05-17,1409.0,DEL-HYD,Metro to Metro,May,Sunday,C,Within 3 hour,On Time,178.0,1714.0,0.18426905379412195
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG51,PNQ,DXB,Boeing,189,2025-05-18 20:50:00,174,3225.8828125,2025-05-17,3059.0666666666666,PNQ-DXB,Metro to International,May,Sunday,F,Within 3 hour,On Time,166.0,3083.0,0.04634538193318197
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG529,BLR,GOX,Boeing,189,2025-05-18 06:35:00,128,1433.875732421875,2025-05-17,847.9,BLR-GOX,Metro to Non-Metro,May,Sunday,B,Within 1.5 hour,On Time,107.0,623.0,1.3015661836627208
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG52,DXB,PNQ,Boeing,189,2025-05-18 00:05:00,118,1999.84423828125,2025-05-17,1983.6444444444444,DXB-PNQ,International to Metro,May,Sunday,A,More than 3 hour,Delayed,125.0,2330.0,0.14169775181062233
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG530,BLR,DEL,Boeing,149,2025-05-18 23:45:00,128,941.7750244140625,2025-05-17,1479.5238095238096,BLR-DEL,Metro to Metro,May,Sunday,G,More than 3 hour,On Time,114.0,802.0,0.1742830728354894
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG531,BLR,PAT,Boeing,189,2025-05-18 16:50:00,150,1223.434326171875,2025-05-17,1318.1818181818182,BLR-PAT,Metro to Non-Metro,May,Sunday,E,Within 3 hour,On Time,185.0,1433.0,0.14624261955905443
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG532,PAT,BLR,Boeing,189,2025-05-18 20:15:00,167,1533.3626708984375,2025-05-17,1570.0,PAT-BLR,Non-Metro to Metro,May,Sunday,F,Within 3 hour,On Time,168.0,1627.0,0.057552138353756915
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG534,BLR,DBR,Boeing,189,2025-05-18 09:55:00,150,1606.7437744140625,2025-05-17,953.8,BLR-DBR,Metro to Non-Metro,May,Sunday,C,Within 3 hour,On Time,107.0,1003.0,0.6019379605324651
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG534,GOX,BLR,Boeing,189,2025-05-18 08:10:00,180,2403.548583984375,2025-05-17,1388.8,GOX-BLR,Non-Metro to Metro,May,Sunday,C,Within 1.5 hour,On Time,175.0,1537.0,0.5637921821628985
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG535,DBR,BLR,Boeing,189,2025-05-18 13:30:00,182,2254.41259765625,2025-05-17,1239.6363636363637,DBR-BLR,Non-Metro to Metro,May,Sunday,D,Within 3 hour,On Time,177.0,1977.0,0.14031997858181589
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG53,CCJ,DXB,Boeing,186,2025-05-18 23:50:00,186,3776.416259765625,2025-05-17,3760.311111111111,CCJ-DXB,Non-Metro to International,May,Sunday,G,Within 3 hour,On Time,178.0,4054.0,0.06847156887873088
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG54,DXB,CCJ,Boeing,186,2025-05-18 12:00:00,173,4582.69189453125,2025-05-17,4571.6,DXB-CCJ,International to Non-Metro,May,Sunday,D,More than 3 hour,Delayed,178.0,4823.0,0.0498254417310284
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG55,ATQ,DXB,Boeing,186,2025-05-18 09:15:00,177,2872.88916015625,2025-05-17,2904.6111111111113,ATQ-DXB,Non-Metro to International,May,Sunday,C,Within 3 hour,On Time,165.0,3092.0,0.07086379037637451
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG56,DXB,ATQ,Boeing,186,2025-05-18 03:00:00,103,2048.75,2025-05-17,2534.1944444444443,DXB-ATQ,International to Non-Metro,May,Sunday,A,More than 3 hour,Delayed,70.0,1458.0,0.40517832647462276
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG57,JAI,DXB,Boeing,186,2025-05-18 08:55:00,175,3108.75,2025-05-17,2833.787878787879,JAI-DXB,Non-Metro to International,May,Sunday,C,Within 3 hour,On Time,177.0,3084.0,0.008025291828793774
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG58,DXB,JAI,Boeing,186,2025-05-18 03:15:00,114,2330.819091796875,2025-05-17,2909.212121212121,DXB-JAI,International to Non-Metro,May,Sunday,A,More than 3 hour,Delayed,132.0,2954.0,0.2109617157085731
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG59,BOM,DXB,Boeing,189,2025-05-18 02:00:00,182,2617.950439453125,2025-05-17,2680.4444444444443,BOM-DXB,Metro to International,May,Sunday,A,Within 3 hour,On Time,177.0,2605.0,0.004971377909069098
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG5,DEL,DXB,Boeing,189,2025-05-18 18:45:00,182,2307.579345703125,2025-05-17,2577.6666666666665,DEL-DXB,Metro to International,May,Sunday,E,Within 3 hour,On Time,177.0,2391.0,0.03488944136213927
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG60,DXB,BOM,Boeing,189,2025-05-18 16:00:00,134,2514.2421875,2025-05-17,1426.2093023255813,DXB-BOM,International to Metro,May,Sunday,D,More than 3 hour,Delayed,128.0,2565.0,0.019788620857699803
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG611,AMD,DED,Boeing,189,2025-05-18 11:30:00,174,1529.2864990234375,2025-05-17,1222.9767441860465,AMD-DED,Metro to Non-Metro,May,Sunday,D,Within 3 hour,On Time,178.0,1728.0,0.11499623899106626
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG616,DED,AMD,Boeing,189,2025-05-18 13:50:00,138,1214.9755859375,2025-05-17,968.6744186046511,DED-AMD,Non-Metro to Metro,May,Sunday,D,Within 3 hour,On Time,144.0,1360.0,0.10663559857536764
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG6,DXB,DEL,Boeing,189,2025-05-18 11:10:00,103,1811.0462646484375,2025-05-17,2132.3333333333335,DXB-DEL,International to Metro,May,Sunday,D,More than 3 hour,Delayed,80.0,1544.0,0.17295742529043878
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG711,CCU,IXB,Boeing,189,2025-05-18 13:30:00,107,1743.9512939453125,2025-05-17,227.5,CCU-IXB,Metro to Non-Metro,May,Sunday,D,Within 1.5 hour,On Time,187.0,1562.0,0.11648610367817702
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG711,DEL,CCU,Boeing,189,2025-05-18 09:20:00,183,2553.28564453125,2025-05-17,1452.0,DEL-CCU,Metro to Metro,May,Sunday,C,Within 3 hour,On Time,182.0,1648.0,0.5493238134291566
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG712,CCU,DEL,Boeing,189,2025-05-18 17:10:00,181,2200.490478515625,2025-05-17,396.5,CCU-DEL,Metro to Metro,May,Sunday,E,Within 3 hour,On Time,181.0,1372.0,0.6038560339035167
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG712,IXB,CCU,Boeing,189,2025-05-18 15:20:00,133,1903.693359375,2025-05-17,1168.0,IXB-CCU,Non-Metro to Metro,May,Sunday,D,Within 1.5 hour,On Time,155.0,1118.0,0.7027668688506261
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG8157,DEL,BOM,Boeing,149,2025-05-18 06:10:00,133,1065.1103515625,2025-05-17,1022.9069767441861,DEL-BOM,Metro to Metro,May,Sunday,B,Within 3 hour,On Time,121.0,956.0,0.11413216690638076
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG8169,GAU,DEL,Boeing,149,2025-05-18 14:45:00,139,1309.692626953125,2025-05-17,1519.7837837837837,GAU-DEL,Non-Metro to Metro,May,Sunday,D,Within 3 hour,On Time,144.0,1174.0,0.11558145396347956
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG831,BLR,DED,Boeing,144,2025-05-18 05:20:00,123,839.7184448242188,2025-05-17,899.780487804878,BLR-DED,Metro to Non-Metro,May,Sunday,B,Within 3 hour,On Time,81.0,640.0,0.3120600700378418
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG832,DED,BLR,Boeing,144,2025-05-18 09:00:00,129,872.4577026367188,2025-05-17,851.8536585365854,DED-BLR,Non-Metro to Metro,May,Sunday,C,More than 3 hour,On Time,121.0,1164.0,0.25046589120556806
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG869,CCU,BLR,Boeing,144,2025-05-18 23:40:00,140,1346.912353515625,2025-05-17,1054.2941176470588,CCU-BLR,Metro to Metro,May,Sunday,G,Within 3 hour,On Time,142.0,1355.0,0.005968742792896679
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG873,BLR,CCU,Boeing,144,2025-05-18 20:20:00,143,1136.029541015625,2025-05-17,1288.8823529411766,BLR-CCU,Metro to Metro,May,Sunday,F,Within 3 hour,On Time,138.0,970.0,0.1711644752738402
2025-05-17,2025-05-17 06:03:10,1,2025-05-18,SG87,DEL,BKK,Boeing,189,2025-05-18 21:20:00,82,987.4884643554688,2025-05-17,1579.5,DEL-BKK,Metro to International,May,Sunday,F,More than 3 hour,On Time,83.0,802.0,0.23128237450806577
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG831,BLR,DED,Boeing,144,2025-05-19 05:20:00,113,830.8067626953125,2025-05-18,916.6585365853658,BLR-DED,Metro to Non-Metro,May,Monday,B,Within 3 hour,On Time,63.0,468.0,0.7752281254173344
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG832,DED,BLR,Boeing,144,2025-05-19 09:00:00,120,978.0171508789062,2025-05-18,862.2439024390244,DED-BLR,Non-Metro to Metro,May,Monday,C,More than 3 hour,On Time,82.0,779.0,0.2554777289844753
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG87,DEL,BKK,Boeing,189,2025-05-19 21:20:00,130,1161.760498046875,2025-05-18,1591.1052631578948,DEL-BKK,Metro to International,May,Monday,F,More than 3 hour,On Time,129.0,1327.0,0.12452110169790882
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG88,BKK,DEL,Boeing,189,2025-05-19 03:50:00,92,1058.4473876953125,2025-05-18,1778.0,BKK-DEL,International to Metro,May,Monday,A,Within 3 hour,Preponed,91.0,1052.0,0.006128695527863593
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG895,BLR,IXB,Boeing,144,2025-05-19 12:55:00,139,981.653076171875,2025-05-18,1210.3953488372092,BLR-IXB,Metro to Non-Metro,May,Monday,D,Within 3 hour,On Time,108.0,671.0,0.4629703072606185
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG896,IXB,BLR,Boeing,144,2025-05-19 16:15:00,133,1064.4296875,2025-05-18,1183.5,IXB-BLR,Non-Metro to Metro,May,Monday,E,More than 3 hour,On Time,135.0,621.0,0.7140574677938808
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG914,DEL,IXB,Boeing,212,2025-05-19 15:00:00,186,1878.7523193359375,2025-05-18,1713.7272727272727,DEL-IXB,Metro to Non-Metro,May,Monday,D,Within 3 hour,On Time,176.0,1526.0,0.2311614150301032
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG914,PNQ,DEL,Boeing,212,2025-05-19 12:00:00,178,2379.439208984375,2025-05-18,1325.25,PNQ-DEL,Metro to Metro,May,Monday,D,Within 3 hour,On Time,204.0,1756.0,0.3550337181004413
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG937,PNQ,DEL,Boeing,189,2025-05-19 06:00:00,174,1248.68017578125,2025-05-18,1598.7555555555555,PNQ-DEL,Metro to Metro,May,Monday,B,Within 3 hour,On Time,174.0,1180.0,0.05820353879766949
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG944,BOM,PAT,Boeing,186,2025-05-19 06:55:00,182,2058.1884765625,2025-05-18,1180.375,BOM-PAT,Metro to Non-Metro,May,Monday,B,Within 3 hour,On Time,189.0,1499.0,0.3730410117161441
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG948,PAT,BOM,Boeing,186,2025-05-19 10:10:00,142,1757.8243408203125,2025-05-18,1033.75,PAT-BOM,Non-Metro to Metro,May,Monday,C,Within 3 hour,On Time,152.0,1244.0,0.4130420746143991
2025-05-18,2025-05-18 06:01:47,1,2025-05-19,SG950,IXB,DEL,Boeing,212,2025-05-19 17:45:00,103,1595.060791015625,2025-05-18,1030.6,IXB-DEL,Non-Metro to Metro,May,Monday,E,Within 3 hour,On Time,133.0,1172.0,0.36097337117374145
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG115,BOM,DBR,Boeing,189,2025-05-20 06:30:00,151,1260.897216796875,2025-05-19,1692.05,BOM-DBR,Metro to Non-Metro,May,Tuesday,B,Within 3 hour,On Time,177.0,1497.0,0.15771729004884769
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG116,DBR,BOM,Boeing,189,2025-05-20 09:30:00,140,1190.9085693359375,2025-05-19,1246.9,DBR-BOM,Non-Metro to Metro,May,Tuesday,C,Within 3 hour,On Time,165.0,1265.0,0.05857030092020751
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG11,DEL,DXB,Boeing,189,2025-05-20 07:45:00,180,2189.97265625,2025-05-19,2452.5555555555557,DEL-DXB,Metro to International,May,Tuesday,B,Within 3 hour,On Time,180.0,2382.0,0.08061601332913518
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG126,DEL,IXB,Boeing,149,2025-05-20 14:30:00,135,1345.892578125,2025-05-19,1358.9411764705883,DEL-IXB,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,123.0,1054.0,0.27693792990986715
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG129,DEL,IXL,Boeing,149,2025-05-20 10:25:00,135,2392.5341796875,0001-01-01,,DEL-IXL,Metro to Non-Metro,May,Tuesday,C,Within 1.5 hour,On Time,146.0,1571.0,0.5229370971912795
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG12,DXB,DEL,Boeing,189,2025-05-20 22:45:00,140,2592.369873046875,2025-05-19,2680.4545454545455,DXB-DEL,International to Metro,May,Tuesday,G,More than 3 hour,Preponed,179.0,3394.0,0.2361903732920227
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG130,IXL,DEL,Boeing,149,2025-05-20 12:20:00,43,1782.683349609375,0001-01-01,,IXL-DEL,Non-Metro to Metro,May,Tuesday,D,Within 1.5 hour,On Time,84.0,657.0,1.71336887307363
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG13,BOM,DXB,Boeing,186,2025-05-20 23:15:00,175,2833.51611328125,2025-05-19,2875.177777777778,BOM-DXB,Metro to International,May,Tuesday,G,Within 3 hour,On Time,159.0,2597.0,0.09107281990036581
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG14,DXB,BOM,Boeing,186,2025-05-20 02:15:00,103,1989.843994140625,2025-05-19,1711.2045454545455,DXB-BOM,International to Metro,May,Tuesday,A,More than 3 hour,Delayed,120.0,1872.0,0.06295085157084669
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG151,DEL,BLR,Boeing,189,2025-05-20 20:20:00,169,1222.0576171875,2025-05-19,1303.8461538461538,DEL-BLR,Metro to Metro,May,Tuesday,F,Within 3 hour,On Time,171.0,1493.0,0.1814751391912257
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG158,BOM,DEL,Boeing,149,2025-05-20 09:05:00,144,1151.9989013671875,2025-05-19,1414.9545454545455,BOM-DEL,Metro to Metro,May,Tuesday,C,Within 3 hour,On Time,130.0,1062.0,0.08474472821769068
2025-05-19,2025-05-19 06:09:43,1,2025-05-20,SG158,DEL,GAU,Boeing,149,2025-05-20 12:10:00,141,1346.1905517578125,2025-05-19,1668.9473684210527,DEL-GAU,Metro to Non-Metro,May,Tuesday,D,Within 3 hour,On Time,147.0,1303.0,0.033147008256187646
